,영업일자,느티나무 셀프BBQ_1인 수저세트,느티나무 셀프BBQ_BBQ55(단체),"느티나무 셀프BBQ_대여료 30,000원","느티나무 셀프BBQ_대여료 60,000원","느티나무 셀프BBQ_대여료 90,000원","느티나무 셀프BBQ_본삼겹 (단품,실내)",느티나무 셀프BBQ_스프라이트 (단체),느티나무 셀프BBQ_신라면,느티나무 셀프BBQ_쌈야채세트,느티나무 셀프BBQ_쌈장,느티나무 셀프BBQ_육개장 사발면,느티나무 셀프BBQ_일회용 소주컵,느티나무 셀프BBQ_일회용 종이컵,느티나무 셀프BBQ_잔디그늘집 대여료 (12인석),느티나무 셀프BBQ_잔디그늘집 대여료 (6인석),느티나무 셀프BBQ_잔디그늘집 의자 추가,느티나무 셀프BBQ_참이슬 (단체),느티나무 셀프BBQ_친환경 접시 14cm,느티나무 셀프BBQ_친환경 접시 23cm,느티나무 셀프BBQ_카스 병(단체),느티나무 셀프BBQ_콜라 (단체),느티나무 셀프BBQ_햇반,느티나무 셀프BBQ_허브솔트,담하_(단체) 공깃밥,담하_(단체) 생목살 김치전골 2.0,담하_(단체) 은이버섯 갈비탕,담하_(단체) 한우 우거지 국밥,담하_(단체) 황태해장국 3/27까지,담하_(정식) 된장찌개,담하_(정식) 물냉면,담하_(정식) 비빔냉면,담하_(후식) 된장찌개,담하_(후식) 물냉면,담하_(후식) 비빔냉면,담하_갑오징어 비빔밥,담하_갱시기,담하_공깃밥,담하_꼬막 비빔밥,담하_느린마을 막걸리,담하_담하 한우 불고기,담하_담하 한우 불고기 정식,담하_더덕 한우 지짐,담하_들깨 양지탕,담하_라면사리,담하_룸 이용료,담하_메밀면 사리,담하_명인안동소주,담하_명태회 비빔냉면,담하_문막 복분자 칵테일,담하_봉평메밀 물냉면,담하_생목살 김치찌개,담하_스프라이트,담하_은이버섯 갈비탕,담하_제로콜라,담하_참이슬,담하_처음처럼,담하_카스,담하_콜라,담하_테라,담하_하동 매실 칵테일,담하_한우 떡갈비 정식,담하_한우 미역국 정식,담하_한우 우거지 국밥,담하_한우 차돌박이 된장찌개,담하_황태해장국,라그로타_AUS (200g),라그로타_G-Charge(3),라그로타_Gls.Sileni,라그로타_Gls.미션 서드,라그로타_Open Food,라그로타_그릴드 비프 샐러드,라그로타_까르보나라,라그로타_모둠 해산물 플래터,라그로타_미션 서드 카베르네 쉬라,라그로타_버섯 크림 리조또,라그로타_빵 추가 (1인),라그로타_스프라이트,라그로타_시저 샐러드,라그로타_아메리카노,라그로타_알리오 에 올리오,라그로타_양갈비 (4ps),라그로타_자몽리치에이드,라그로타_제로콜라,라그로타_카스,라그로타_콜라,라그로타_하이네켄(생),라그로타_한우 (200g),라그로타_해산물 토마토 리조또,라그로타_해산물 토마토 스튜 파스타,라그로타_해산물 토마토 스파게티,"미라시아_(단체)브런치주중 36,000",미라시아_(오븐) 하와이안 쉬림프 피자,미라시아_(화덕) 불고기 페퍼로니 반반피자,미라시아_BBQ Platter,미라시아_BBQ 고기추가,미라시아_공깃밥,미라시아_글라스와인 (레드),미라시아_레인보우칵테일(알코올),미라시아_미라시아 브런치 (패키지),미라시아_버드와이저(무제한),미라시아_보일링 랍스타 플래터,미라시아_보일링 랍스타 플래터(덜매운맛),미라시아_브런치 2인 패키지,미라시아_브런치 4인 패키지,미라시아_브런치(대인) 주말,미라시아_브런치(대인) 주중,미라시아_브런치(어린이),미라시아_쉬림프 투움바 파스타,미라시아_스텔라(무제한),미라시아_스프라이트,미라시아_애플망고 에이드,미라시아_얼그레이 하이볼,미라시아_오븐구이 윙과 킬바사소세지,미라시아_유자 하이볼,미라시아_잭 애플 토닉,미라시아_칠리 치즈 프라이,미라시아_코카콜라,미라시아_코카콜라(제로),미라시아_콥 샐러드,미라시아_파스타면 추가(150g),미라시아_핑크레몬에이드,연회장_Cass Beer,연회장_Conference L1,연회장_Conference L2,연회장_Conference L3,연회장_Conference M1,연회장_Conference M8,연회장_Conference M9,연회장_Convention Hall,연회장_Cookie Platter,연회장_Grand Ballroom,연회장_OPUS 2,연회장_Regular Coffee,연회장_골뱅이무침,연회장_공깃밥,연회장_돈목살 김치찌개 (밥포함),연회장_로제 치즈떡볶이,연회장_마라샹궈,연회장_매콤 무뼈닭발&계란찜,연회장_모둠 돈육구이(3인),연회장_삼겹살추가 (200g),연회장_야채추가,연회장_왕갈비치킨,연회장_주먹밥 (2ea),카페테리아_공깃밥(추가),카페테리아_구슬아이스크림,카페테리아_단체식 13000(신),카페테리아_단체식 18000(신),카페테리아_돼지고기 김치찌개,카페테리아_복숭아 아이스티,카페테리아_새우 볶음밥,카페테리아_새우튀김 우동,카페테리아_샷 추가,카페테리아_수제 등심 돈까스,카페테리아_아메리카노(HOT),카페테리아_아메리카노(ICE),카페테리아_약 고추장 돌솥비빔밥,카페테리아_어린이 돈까스,카페테리아_오픈푸드,카페테리아_진사골 설렁탕,카페테리아_짜장면,카페테리아_짜장밥,카페테리아_짬뽕,카페테리아_짬뽕밥,카페테리아_치즈돈까스,카페테리아_카페라떼(HOT),카페테리아_카페라떼(ICE),카페테리아_한상 삼겹구이 정식(2인) 소요시간 약 15~20분,포레스트릿_꼬치어묵,포레스트릿_떡볶이,포레스트릿_복숭아 아이스티,포레스트릿_생수,포레스트릿_스프라이트,포레스트릿_아메리카노(HOT),포레스트릿_아메리카노(ICE),포레스트릿_치즈 핫도그,포레스트릿_카페라떼(HOT),포레스트릿_카페라떼(ICE),포레스트릿_코카콜라,포레스트릿_페스츄리 소시지,화담숲주막_느린마을 막걸리,화담숲주막_단호박 식혜,화담숲주막_병천순대,화담숲주막_스프라이트,화담숲주막_참살이 막걸리,화담숲주막_찹쌀식혜,화담숲주막_콜라,화담숲주막_해물파전,화담숲카페_메밀미숫가루,화담숲카페_아메리카노 HOT,화담숲카페_아메리카노 ICE,화담숲카페_카페라떼 ICE,화담숲카페_현미뻥스크림
454,2024-03-30,23,0,18,8,2,9,0,0,6,0,5,4,1,0,0,0,0,3,2,0,0,4,0,0,0,0,0,44,6,2,3,12,2,0,1,2,55,0,3,55,21,1,0,0,1,0,1,6,0,1,14,1,4,1,7,0,2,0,3,0,29,3,8,9,3,5,0,5,2,1,2,8,2,0,7,2,1,5,5,5,3,2,0,0,6,5,3,0,2,9,0,0,3,5,0,0,0,1,0,6,1,2,4,0,146,0,15,5,1,1,0,3,1,4,0,1,1,0,2,1,0,135,0,0,0,0,0,0,0,0,1,0,0,9,6,11,5,2,5,14,2,1,7,6,7,0,50,0,13,0,7,0,0,21,0,0,21,6,0,0,12,1,8,2,7,0,0,11,10,7,0,7,1,4,12,10,9,2,4,4,96,133,127,56,75,85,86,471,80,56,103,20,50
455,2024-03-31,6,0,10,8,0,0,0,0,1,0,1,1,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6,2,6,1,0,0,0,2,20,0,0,13,22,2,0,0,0,2,0,4,1,4,9,1,4,1,1,0,0,0,0,2,12,5,14,9,14,3,1,1,2,0,1,4,0,0,3,1,0,1,0,4,4,1,1,3,1,2,1,0,2,0,0,0,2,3,0,0,0,0,12,5,0,0,0,0,203,0,43,0,3,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,90,50,6,0,7,0,0,10,0,0,15,8,0,0,6,0,4,2,2,0,0,7,8,10,0,6,2,9,24,16,4,7,4,10,100,92,124,65,91,115,81,481,84,46,162,35,66
456,2024-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,56,3,0,6,0,0,2,1,0,0,1,20,0,0,19,6,1,0,0,1,0,0,1,0,1,1,0,2,0,0,0,0,2,0,0,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,47,0,0,1,0,0,0,0,6,0,0,0,3,0,1,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,1,5,1,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,3,0,0,0,0,33,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,2024-04-02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,107,10,5,5,1,1,1,1,1,13,0,1,11,24,0,0,2,1,1,0,7,0,6,8,0,5,0,1,0,0,0,0,0,1,2,0,12,2,1,0,1,2,0,3,1,0,0,9,1,0,1,1,10,2,5,0,5,2,1,3,0,3,4,117,1,0,1,0,0,0,0,8,0,0,0,2,0,0,35,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,5,1,0,140,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43,5,0,5,0,0,8,0,0,18,0,33,0,2,0,2,1,7,0,0,5,3,5,0,6,2,4,22,7,1,3,2,3,84,64,105,44,59,99,95,361,80,42,199,45,40
458,2024-04-03,2,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,59,47,0,14,4,1,0,4,0,0,0,0,26,0,1,26,9,1,0,0,0,3,0,2,0,4,12,0,3,0,0,0,0,0,0,0,1,1,1,7,0,3,1,1,4,0,1,3,0,0,7,0,0,1,2,4,3,2,0,1,1,5,2,0,5,6,35,0,0,0,0,0,0,0,0,3,1,0,1,0,0,71,2,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,1,0,1,1,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,3,0,0,0,0,2,0,0,12,1,67,0,3,0,2,0,1,0,0,2,3,2,0,0,0,0,2,0,0,1,1,1,50,18,73,16,39,36,31,247,48,63,55,13,12
459,2024-04-04,9,0,3,4,1,0,0,0,0,0,1,0,1,0,0,0,18,0,0,1,0,0,0,0,30,0,0,55,7,5,6,6,1,1,1,5,33,0,0,28,18,2,0,0,0,2,0,3,0,2,6,1,7,0,2,0,3,0,0,0,5,2,5,14,0,3,0,1,2,0,1,4,1,2,1,0,0,2,3,2,1,2,2,0,1,3,0,0,2,3,36,1,0,4,1,1,0,0,4,0,2,0,1,0,0,79,6,3,6,0,1,0,2,0,0,0,1,0,1,1,1,105,0,0,1,1,0,1,1,3,1,1,355,0,0,0,0,0,0,0,0,0,0,0,1,0,0,183,8,0,3,0,0,10,0,0,26,3,67,0,6,0,2,3,1,0,0,8,4,5,0,3,0,6,17,8,1,2,0,4,105,36,105,43,65,92,68,473,55,97,90,16,18
460,2024-04-05,4,0,14,11,1,0,0,0,1,0,1,0,1,0,0,0,0,2,2,0,0,2,0,0,28,0,27,55,5,2,4,2,3,0,2,0,48,0,4,42,15,2,0,2,0,5,0,5,2,3,15,0,10,0,3,0,0,0,0,3,5,2,2,14,2,4,3,1,4,0,2,8,0,0,5,1,1,4,0,10,2,4,2,4,2,2,3,0,4,8,0,2,7,12,1,0,0,1,14,19,3,1,0,0,0,93,5,5,8,0,5,1,3,3,1,2,2,3,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,6,0,0,3,10,4,4,3,1,2,0,100,43,5,0,10,0,0,19,0,0,17,5,41,0,9,0,5,3,4,0,0,12,12,11,0,12,1,5,15,19,2,6,0,6,92,47,103,65,71,87,75,518,81,71,150,35,62
461,2024-04-06,17,0,19,11,2,14,0,0,8,1,6,1,2,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,15,8,6,7,2,2,2,9,72,0,3,49,35,2,0,1,0,2,2,9,1,5,28,1,3,0,7,2,0,3,3,1,18,6,9,16,3,7,2,0,3,1,0,2,4,0,7,1,0,6,0,1,4,2,2,0,1,10,2,0,8,7,0,3,16,17,3,2,1,0,6,19,3,2,3,0,137,0,15,11,6,6,9,0,3,1,6,1,6,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,2,1,3,7,4,1,4,1,4,0,0,38,14,0,15,0,0,42,0,0,41,12,67,0,19,1,15,2,11,0,0,8,19,29,0,14,0,10,40,33,5,5,4,17,112,84,135,73,94,117,122,592,125,43,150,37,40
462,2024-04-07,6,0,12,6,0,3,0,0,8,1,0,0,2,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,16,10,6,2,2,0,2,9,28,0,0,20,37,1,0,0,0,1,0,8,0,5,9,1,4,1,1,0,0,1,0,0,8,7,23,6,31,2,0,1,5,1,1,4,0,0,4,3,0,2,0,9,4,2,2,2,3,0,0,0,3,6,0,0,1,6,0,0,0,0,0,5,0,0,3,0,219,3,39,0,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,38,12,0,8,0,0,20,0,0,37,16,34,0,11,3,8,5,8,0,0,14,9,15,0,17,2,4,65,23,2,10,3,10,127,100,127,81,68,158,143,517,191,9,247,59,31
463,2024-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,0,4,0,0,5,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,2,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,2,2,0,0,0,1,6,0,0,0,0,0,0,76,12,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,3,0,1,0,0,8,0,0,4,1,41,0,0,1,4,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,2024-04-09,11,0,15,5,1,4,0,0,6,1,1,2,4,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,7,0,4,6,0,1,0,5,45,0,1,35,15,1,0,0,0,3,0,4,0,2,15,3,17,1,2,0,1,2,2,1,13,2,4,8,4,2,0,3,7,0,0,3,1,0,3,0,0,2,0,0,3,3,1,0,0,3,0,0,2,3,35,0,2,7,0,1,0,2,24,4,1,3,2,0,0,79,2,5,2,4,2,3,0,0,1,1,3,3,1,2,0,0,0,0,0,0,1,0,0,5,0,0,0,5,4,6,2,2,1,7,0,0,4,1,3,0,0,200,9,0,7,0,0,21,0,0,37,2,0,0,8,0,3,3,8,0,0,5,10,8,0,21,1,16,29,9,3,7,5,6,134,119,139,61,66,121,90,557,108,49,175,41,0
465,2024-04-10,2,0,23,12,0,5,0,0,9,1,4,1,2,0,0,0,0,1,1,0,0,3,1,0,0,0,0,0,12,8,7,1,1,1,0,2,35,0,4,23,27,2,0,0,0,1,0,5,0,1,20,1,8,2,5,0,2,0,0,1,27,9,4,18,11,2,0,2,2,0,0,4,0,0,7,5,1,2,0,2,0,2,1,0,0,2,3,0,6,5,0,1,6,9,0,0,0,1,52,8,1,1,8,0,174,0,60,9,2,0,5,1,2,1,0,2,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,2,11,3,1,5,1,11,0,0,0,10,0,18,0,0,34,0,0,34,11,0,0,13,1,10,4,16,0,0,22,18,26,0,17,3,10,21,22,3,3,1,8,99,110,145,86,101,155,142,613,120,31,126,31,0
466,2024-04-11,14,47,18,3,0,3,10,0,4,0,2,2,3,0,0,0,14,2,3,18,7,3,0,0,0,0,0,0,6,9,4,7,1,1,3,5,49,0,1,37,21,1,0,0,0,5,0,9,0,5,16,2,8,0,1,0,1,0,0,0,8,9,8,23,4,7,1,0,1,0,4,4,2,0,7,1,3,2,1,4,2,3,1,0,2,0,1,0,5,9,0,2,3,9,0,1,0,3,62,7,0,3,11,1,0,201,38,5,2,2,3,0,1,2,0,2,2,3,6,2,4,0,0,0,0,0,0,1,0,2,0,0,0,4,0,5,1,0,2,4,0,0,8,1,10,0,0,23,16,0,13,0,0,27,0,0,42,10,0,0,12,0,5,6,16,0,0,21,4,8,0,5,1,10,38,9,1,4,0,3,113,81,120,61,80,108,91,521,110,63,181,52,117
467,2024-04-12,2,128,4,3,0,0,34,0,1,0,0,0,0,0,0,0,124,0,1,111,25,0,0,0,55,0,0,20,14,3,2,16,2,1,0,9,83,0,3,64,25,0,0,0,1,9,0,3,2,6,12,1,0,0,6,3,2,2,6,6,12,14,35,14,13,6,0,0,6,1,2,5,1,0,7,1,1,6,0,5,7,2,2,0,2,0,1,0,2,5,45,2,1,9,1,0,0,0,38,7,0,1,13,0,2,221,33,2,1,0,2,0,2,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,25,4,0,5,2,1,1,8,1,1,7,1,15,0,0,73,10,0,10,0,0,21,0,0,33,9,0,0,13,0,6,4,10,0,0,14,1,8,0,11,1,3,27,9,1,5,0,4,108,95,117,91,60,114,117,488,116,24,286,61,82
468,2024-04-13,2,0,18,13,1,1,0,0,1,0,5,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,99,10,11,4,8,17,7,1,6,64,0,2,56,36,2,0,0,0,10,1,12,2,15,24,1,8,1,3,1,0,0,1,2,20,12,16,22,24,3,0,6,6,1,3,4,5,0,8,0,0,4,0,8,4,2,3,5,1,8,4,0,4,14,0,1,4,21,2,3,0,0,2,24,4,1,13,1,146,0,28,3,10,0,4,1,0,2,1,1,1,1,13,6,2,0,0,0,0,0,0,0,1,0,0,0,0,9,1,7,2,2,3,14,0,0,10,3,6,0,0,0,10,0,10,0,0,26,0,0,44,13,0,0,14,0,15,3,8,0,0,9,7,10,0,16,3,1,75,15,0,10,3,2,135,112,115,109,86,209,131,510,150,16,336,58,155
469,2024-04-14,0,0,7,11,2,1,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,19,12,9,2,6,2,0,4,32,0,0,22,44,1,0,0,1,4,0,11,0,16,15,1,4,1,0,2,0,0,5,1,17,18,19,16,11,2,2,3,0,1,1,10,2,0,4,0,2,3,1,6,6,0,2,1,0,4,5,0,4,4,0,0,4,3,1,0,0,0,4,6,1,2,1,0,231,0,50,3,0,1,1,1,0,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,7,0,0,21,0,0,20,9,0,0,16,0,5,2,3,0,0,6,3,12,0,29,1,2,73,11,2,16,5,6,129,155,124,70,56,166,114,464,152,13,285,47,170
470,2024-04-15,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,23,0,0,22,9,0,0,0,0,35,0,0,3,4,1,1,0,0,0,1,8,0,3,9,8,0,0,0,0,0,0,1,0,0,14,0,2,1,3,0,2,1,1,0,0,2,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6,9,0,1,1,0,0,84,11,4,1,0,1,3,2,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,3,0,0,1,0,0,11,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,2024-04-16,15,69,4,2,0,0,4,0,1,0,3,0,2,0,0,0,67,1,2,38,10,1,0,6,100,0,0,30,6,1,1,0,3,0,0,0,7,0,0,10,8,0,0,12,0,3,0,3,0,1,9,0,5,0,2,0,1,0,0,0,1,7,7,8,5,2,1,1,12,5,0,3,1,0,4,0,1,1,0,3,1,0,1,0,1,6,2,0,1,5,0,1,0,4,1,0,1,0,18,5,1,1,2,0,0,57,5,1,2,0,2,3,2,0,0,1,0,0,0,0,0,60,1,0,0,0,0,1,1,6,2,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,55,105,2,0,3,0,0,9,0,0,26,0,0,0,4,0,3,0,2,0,0,4,2,0,0,0,2,1,5,0,9,3,0,0,97,48,90,22,74,65,44,338,53,93,105,32,39
472,2024-04-17,7,0,2,3,1,1,0,0,2,0,2,1,1,0,0,0,0,1,0,0,0,3,0,2,55,39,0,69,2,0,2,5,0,0,0,1,21,0,3,16,4,0,0,0,0,0,0,3,0,1,5,0,0,0,1,0,2,0,0,0,1,0,9,10,2,5,0,1,9,1,1,0,0,0,6,3,0,3,2,4,0,0,0,3,2,0,0,0,3,6,57,1,0,5,0,2,0,0,6,6,0,3,2,0,0,78,4,1,5,1,4,0,1,0,1,0,0,0,0,1,5,0,2,1,1,0,0,0,1,6,1,0,100,0,0,0,0,0,0,0,0,0,0,0,3,0,105,225,10,0,1,0,0,5,0,0,24,2,0,0,9,1,4,2,2,0,0,7,1,3,0,3,1,5,14,0,4,5,3,0,98,36,94,31,61,58,34,313,54,57,165,54,66
473,2024-04-18,0,214,0,0,0,0,48,0,0,0,0,0,0,0,0,0,91,0,0,165,47,0,0,2,36,0,0,0,10,23,31,2,3,0,1,2,13,0,2,27,71,1,0,0,0,1,0,5,0,4,8,0,2,0,4,7,2,0,2,2,0,7,16,12,11,0,0,0,0,0,1,4,0,0,2,4,0,0,1,2,2,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,8,2,3,0,0,0,0,33,2,1,4,0,1,0,1,0,0,1,0,0,4,0,0,98,1,1,0,0,0,0,1,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,2,0,20,125,7,0,8,0,0,14,0,0,33,1,0,0,2,0,0,2,1,0,0,6,3,2,0,2,0,16,25,3,5,4,1,1,109,59,96,37,90,69,37,268,73,50,238,41,50
474,2024-04-19,1,0,9,1,1,0,2,6,5,0,0,0,0,3,34,2,10,0,2,8,1,0,0,3,0,47,10,165,3,9,9,0,0,0,1,3,18,0,0,6,14,1,0,1,0,1,0,5,0,4,9,0,16,0,4,0,1,2,1,1,12,3,13,15,11,7,3,1,0,1,3,3,2,3,7,3,0,2,18,3,5,3,0,3,0,8,3,0,3,8,0,1,4,5,1,2,0,0,18,10,1,1,0,0,0,153,8,3,2,0,2,0,3,3,0,2,3,0,4,1,0,0,0,1,1,1,1,1,1,3,0,0,63,0,0,2,0,0,1,4,0,0,1,0,3,0,175,56,14,0,8,0,0,27,0,0,22,2,0,0,9,3,13,4,4,0,0,13,1,3,0,7,3,1,13,18,3,2,0,0,121,52,106,33,55,83,51,313,105,42,207,65,76
475,2024-04-20,14,0,17,11,0,4,0,0,10,0,2,1,2,4,37,4,0,1,3,0,0,9,0,0,0,0,0,0,5,3,1,8,4,1,0,9,36,0,15,29,8,10,0,0,0,3,0,3,0,5,33,0,9,3,5,1,1,2,0,0,11,27,28,25,23,5,0,3,7,1,3,2,2,0,8,6,2,2,0,2,0,0,3,1,4,1,2,0,3,9,0,4,3,12,1,5,1,2,8,5,2,2,5,0,212,0,36,7,7,2,4,2,5,1,1,2,0,1,4,1,1,39,0,0,0,0,0,1,0,0,0,0,15,5,3,4,2,2,1,11,4,1,5,2,3,0,0,0,12,0,6,0,0,24,0,0,31,4,0,0,8,1,8,5,4,0,0,11,5,4,0,1,0,5,1,2,1,0,0,0,105,28,70,22,50,37,31,270,35,77,35,7,31
476,2024-04-21,0,0,6,3,0,1,0,1,6,2,0,0,1,1,15,0,0,1,2,0,0,0,1,0,0,0,0,7,14,3,12,0,0,0,0,12,21,0,2,0,27,0,0,1,0,1,1,3,0,3,22,1,6,1,2,0,1,0,0,0,13,15,26,14,21,0,6,1,5,0,1,8,4,0,3,2,0,2,2,3,6,0,2,1,2,7,1,0,5,10,0,1,2,5,1,0,0,0,8,1,1,1,1,0,193,0,41,4,1,0,5,2,2,0,0,0,3,0,3,1,1,26,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,8,0,0,0,11,0,9,0,0,26,0,0,53,5,0,0,12,0,8,5,13,0,0,16,22,21,0,5,2,13,14,12,7,3,2,7,132,57,126,36,111,105,70,447,89,72,93,35,98
477,2024-04-22,0,63,0,0,0,0,31,0,0,0,0,0,0,0,0,0,149,0,0,68,46,0,0,0,0,0,45,0,1,0,3,1,2,3,0,2,9,0,0,15,2,0,0,0,0,1,1,7,0,1,5,0,1,0,1,0,1,0,0,1,0,2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,81,6,2,0,1,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,15,1,0,0,5,0,4,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2024-04-23,4,0,0,0,0,0,0,2,1,0,0,0,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,20,12,8,5,0,1,0,5,19,0,0,15,60,0,0,0,0,0,0,1,0,4,3,1,0,0,4,0,6,0,1,0,0,4,8,11,90,1,2,0,0,0,1,2,0,0,2,0,0,2,0,3,1,0,0,0,1,0,0,0,4,3,158,0,0,2,0,0,0,0,10,0,0,0,1,0,0,54,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,226,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,75,285,1,0,4,0,0,23,0,0,32,0,0,0,2,0,2,0,11,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,72,26,67,21,41,31,35,214,50,50,128,46,45
479,2024-04-24,0,0,2,0,0,0,0,2,4,0,0,0,0,1,6,0,0,0,0,0,0,3,0,0,18,0,0,0,2,1,4,0,0,0,0,3,5,0,1,8,2,0,0,0,0,0,0,1,0,0,18,0,3,0,3,0,0,0,0,0,1,1,0,3,0,2,1,3,2,0,5,1,2,0,4,0,1,1,0,3,0,0,0,0,0,2,4,0,0,4,0,1,0,2,0,0,0,0,8,0,1,1,1,0,0,76,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,24,1,0,0,0,1,1,1,2,1,0,52,0,0,0,0,0,0,0,0,0,0,0,6,0,420,303,6,0,2,0,0,5,0,0,10,1,0,0,2,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,47,15,39,10,22,15,4,103,21,80,27,8,13
480,2024-04-25,19,144,2,1,0,7,53,2,10,0,9,1,1,3,27,3,62,2,2,79,66,2,0,0,0,76,18,64,7,3,2,0,0,1,0,0,11,0,0,10,9,1,0,0,0,0,0,3,1,6,18,0,6,0,1,2,0,1,0,1,2,5,3,30,2,3,0,0,0,0,1,1,0,0,2,0,0,4,0,1,1,0,0,2,1,1,2,0,1,7,168,0,2,5,0,0,0,2,18,1,0,0,1,0,0,51,1,1,4,0,3,1,2,2,1,1,1,0,3,0,1,34,1,1,0,1,1,1,1,5,1,1,59,0,0,0,0,0,0,0,0,0,0,0,3,0,44,171,3,0,0,0,0,10,0,0,30,4,0,0,1,0,2,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,18,70,14,70,43,15,198,35,67,99,34,39
